Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH2311,SCH309,Math,Advanced,6.196147571491461,33.823559846244265
TCH2312,SCH203,Math,Advanced,2.9787146633474886,9.82970804294078
TCH2313,SCH307,English,Basic,4.9119130914918365,34.061352456921014
TCH2314,SCH250,Science,Basic,10.654021934134812,20.99316538619274
TCH2315,SCH182,Social Studies,Advanced,8.356495270562624,8.305178036400198
TCH2316,SCH283,Math,Basic,6.31962950135797,29.892662648968813
TCH2317,SCH473,Social Studies,Advanced,11.47684223418615,9.173744208838267
TCH2318,SCH278,Nepali,Basic,7.739142077531069,24.124727659031077
TCH2319,SCH492,Science,Advanced,11.872321924439841,24.9728077407528
TCH2320,SCH369,Social Studies,Advanced,18.92856826107352,11.246823834791536
TCH2321,SCH471,Math,Basic,16.459021701214947,9.42657667019944
TCH2322,SCH368,Social Studies,Basic,12.55229897642441,29.31308232954056
TCH2323,SCH073,Social Studies,Advanced,14.478375818240412,12.793231373094804
TCH2324,SCH231,Social Studies,Basic,10.84360635598191,25.90966631273498
TCH2325,SCH138,Science,Basic,8.735522570788586,27.797720395016604
TCH2326,SCH277,Nepali,Advanced,7.836950841836983,34.94586150320254
TCH2327,SCH045,Nepali,Basic,9.384749566962686,8.693053753428321
TCH2328,SCH408,Science,Advanced,14.57292018750377,9.894377687515032
TCH2329,SCH110,English,Advanced,7.681411887675514,12.777779924989282
TCH2330,SCH455,Science,Basic,11.710742849944864,11.143694347081619
TCH2331,SCH261,Science,Advanced,9.881616618464143,23.69059194117614
TCH2332,SCH446,Math,Basic,9.239042686098223,26.791139427385506
TCH2333,SCH326,Math,Basic,7.070567762659694,28.402173772673073
TCH2334,SCH184,English,Basic,4.307500674456781,22.96278677116671
TCH2335,SCH044,Nepali,Basic,5.389091625034961,22.860593032219455
TCH2336,SCH455,Social Studies,Advanced,6.479392269090274,10.36631487688359
TCH2337,SCH172,Nepali,Advanced,7.67062820098427,11.692496506512331
TCH2338,SCH219,English,Advanced,2.9714862157306934,23.839869393437834
TCH2339,SCH088,Science,Basic,10.169036596831443,32.05571556055536
TCH2340,SCH158,English,Basic,5.571457596382477,30.747558036154672
TCH2341,SCH202,Science,Advanced,5.691618139958043,8.90544591094881
TCH2342,SCH059,Science,Advanced,8.870466304159631,9.082947719688079
TCH2343,SCH106,Science,Advanced,8.687627310961522,12.402739064790023
TCH2344,SCH481,Social Studies,Basic,4.544090236882232,28.81809853051213
TCH2345,SCH101,Math,Advanced,17.15466239370767,10.925147610416717
TCH2346,SCH286,Science,Advanced,7.9974998846662135,13.29389783281006
TCH2347,SCH282,Social Studies,Basic,7.8277076233706335,32.78250530254386
TCH2348,SCH346,Social Studies,Advanced,5.556146003205743,28.466211241188805
TCH2349,SCH168,Nepali,Advanced,19.567414572692535,9.433802765888792
TCH2350,SCH173,Math,Advanced,3.327157024377642,28.529619560030756
TCH2351,SCH295,Science,Advanced,12.179538280600719,10.913595017546887
TCH2352,SCH416,Social Studies,Basic,1.1062713723074502,21.722537820565066
TCH2353,SCH369,Science,Advanced,11.227266359278929,13.467376418027884
TCH2354,SCH125,Social Studies,Basic,3.2402537360753483,8.62030007918666
TCH2355,SCH366,Social Studies,Advanced,2.9282805045525535,28.314819189440982
TCH2356,SCH293,Science,Basic,9.166161553450564,26.512529585029256
TCH2357,SCH476,Science,Basic,2.6501318255161417,36.48646121007917
TCH2358,SCH197,Social Studies,Basic,5.8029212204164065,23.137886850436725
TCH2359,SCH268,Science,Advanced,7.56309704025586,24.50836151229189
TCH2360,SCH065,Nepali,Advanced,7.629420340254107,7.295589227467245
TCH2361,SCH406,Science,Advanced,7.775194718857542,21.314335564352884
TCH2362,SCH076,Science,Advanced,14.15891822529537,33.13900858181274
TCH2363,SCH138,Social Studies,Basic,5.083755495736166,23.7945187071175
TCH2364,SCH132,Social Studies,Basic,3.0941751760761322,9.587357252942025
TCH2365,SCH054,English,Basic,6.88092158015322,24.915852998515895
TCH2366,SCH494,Math,Basic,1.0,5.5717381761563685
TCH2367,SCH137,Social Studies,Basic,2.9347445123598943,24.14485967841745
TCH2368,SCH167,Nepali,Advanced,5.993426049377473,21.44129703442999
TCH2369,SCH257,Science,Advanced,6.650358086690019,24.41191550496954
TCH2370,SCH383,Math,Basic,10.32809770325847,26.237262195018943
TCH2371,SCH275,Science,Advanced,3.7210220778939944,29.548059163971622
TCH2372,SCH208,English,Basic,7.679322780675757,22.537893905412016
TCH2373,SCH189,Nepali,Advanced,3.735091084179251,30.583096383794597
TCH2374,SCH269,Math,Basic,9.743543902902786,21.898767314916267
TCH2375,SCH421,Social Studies,Basic,5.537644030142833,23.31349299172715
TCH2376,SCH122,Nepali,Basic,1.0,26.92614991694018
TCH2377,SCH073,Math,Advanced,13.525649531259365,12.71740778875444
TCH2378,SCH479,English,Basic,9.879645146925453,22.56479552812252
TCH2379,SCH490,Social Studies,Basic,11.011724382441164,24.097024037362548
TCH2380,SCH196,Science,Basic,4.507257612854705,21.03670196902058
TCH2381,SCH016,Social Studies,Advanced,11.598421886370947,12.635694544960298
TCH2382,SCH313,Nepali,Advanced,20.16670237902092,12.447203952668492
TCH2383,SCH328,Math,Basic,5.167259103444379,25.074506952841634
TCH2384,SCH200,Science,Basic,8.544015060296614,23.04780030040286
TCH2385,SCH276,Math,Advanced,1.0,22.083283890123013
TCH2386,SCH329,Nepali,Basic,8.983150178344468,26.31738683918056
TCH2387,SCH225,English,Advanced,8.633107956310846,7.757233948652929
TCH2388,SCH088,Science,Basic,6.074837085422058,20.826909824310693
TCH2389,SCH440,Science,Basic,13.15893409988927,11.257999342187492
TCH2390,SCH041,Nepali,Basic,16.739294151511935,9.46199800468351
TCH2391,SCH096,Science,Advanced,6.432341411169615,24.368783523372308
TCH2392,SCH289,Social Studies,Advanced,12.733920375978581,12.40858014998756
TCH2393,SCH148,Science,Basic,1.5371511736955794,34.77969981428539
TCH2394,SCH336,Math,Basic,9.40905610431045,9.60673641214288
TCH2395,SCH173,English,Basic,5.53259166684776,33.97012184538909
TCH2396,SCH324,Science,Advanced,11.586816978719739,9.647686672567906
TCH2397,SCH479,Social Studies,Basic,5.076768420194211,25.35319277399857
TCH2398,SCH274,Math,Basic,14.467423876926738,24.656775287700235
TCH2399,SCH364,Social Studies,Advanced,5.532268713269005,19.332062554233282
TCH2400,SCH131,Math,Basic,8.648613119418235,15.0
TCH2401,SCH051,Social Studies,Basic,9.415201497345157,34.41563552998654
TCH2402,SCH042,Social Studies,Advanced,3.718718805076783,29.162378941658222
TCH2403,SCH443,Science,Advanced,1.9480415015882357,21.278501294444357
TCH2404,SCH354,Science,Advanced,5.918290034072768,13.751700762937412
TCH2405,SCH183,Math,Advanced,5.81946450301259,34.195663416277974
TCH2406,SCH420,Nepali,Basic,3.5194238734447056,19.891775844045945
TCH2407,SCH308,English,Basic,9.956163432873549,35.71980626221316
TCH2408,SCH048,Social Studies,Advanced,5.929935007108421,30.646421673656732
TCH2409,SCH219,Math,Advanced,7.6860077261047826,22.833285405332546
TCH2410,SCH444,Social Studies,Advanced,3.3321019858755854,22.306408848192838
TCH2411,SCH458,Math,Basic,5.709497750640924,28.452951261659855
TCH2412,SCH266,Social Studies,Basic,8.21987493241324,24.223804822139112
TCH2413,SCH401,Math,Advanced,13.930059832815457,12.897045065488175
TCH2414,SCH055,Social Studies,Advanced,7.343067917299755,19.82810916906837
TCH2415,SCH062,Math,Basic,12.742696520129645,9.187836427921361
TCH2416,SCH415,Science,Advanced,10.350520613661532,19.966133481595243
TCH2417,SCH235,English,Basic,7.774425140729644,8.58361875101961
TCH2418,SCH277,English,Basic,10.836913930714857,24.607073952186045
TCH2419,SCH377,Math,Advanced,6.256563170860643,23.43215171135596
TCH2420,SCH050,Social Studies,Basic,17.791572802064174,12.638448134817605
TCH2421,SCH158,Social Studies,Basic,1.0,18.735472600443654
TCH2422,SCH369,Nepali,Basic,9.747468968764485,9.480477720916818
TCH2423,SCH364,Math,Basic,1.0,24.805559648209584
TCH2424,SCH211,Math,Advanced,5.225284099310277,24.904360942545225
TCH2425,SCH188,English,Advanced,7.675383757486741,27.30186651156033
TCH2426,SCH490,Nepali,Basic,9.15135440689837,23.267563438862638
TCH2427,SCH322,English,Basic,6.630889858464919,28.36405747256844
TCH2428,SCH334,Math,Advanced,21.704025659920973,10.407600590560136
TCH2429,SCH450,Nepali,Advanced,5.987290075148888,12.215215792635846
TCH2430,SCH101,Science,Advanced,25.719010738574966,8.913818595180732
TCH2431,SCH159,English,Advanced,9.7237572086604,12.098452732352488
TCH2432,SCH358,English,Advanced,3.962861518036952,27.741083841278645
TCH2433,SCH353,English,Basic,7.6665138857413,29.40843998992457
TCH2434,SCH122,Science,Basic,13.882870703013312,15.644885465172594
TCH2435,SCH096,Social Studies,Basic,1.2273490000682488,25.18110974583782
TCH2436,SCH135,Nepali,Basic,1.0,21.878170363715125
TCH2437,SCH424,English,Advanced,13.008847223795241,24.329393168132746
TCH2438,SCH342,Nepali,Basic,5.938883427165403,15.006207798476268
TCH2439,SCH085,Nepali,Advanced,3.6282784326283424,21.375260287955147
TCH2440,SCH432,Math,Basic,2.026166537723336,19.39546880634787
TCH2441,SCH323,Math,Basic,1.0,27.05985423258375
TCH2442,SCH318,Science,Advanced,9.865884173606036,11.920792837690833
TCH2443,SCH150,English,Basic,15.108304688626205,9.306591860339042
TCH2444,SCH322,Social Studies,Basic,14.59703940680846,22.2130464649821
TCH2445,SCH211,Science,Advanced,8.137141112603993,18.312275191872857
TCH2446,SCH011,Social Studies,Advanced,12.443153115806444,13.302442077883567
TCH2447,SCH407,Math,Advanced,9.965654308328194,22.419710026393613
TCH2448,SCH122,Nepali,Advanced,3.3211035833591347,25.81048360771595
TCH2449,SCH076,Science,Basic,3.43552097891836,17.524450269931638
TCH2450,SCH494,Math,Advanced,15.123786207327006,8.596178124758136
TCH2451,SCH347,Nepali,Basic,12.318704373657493,26.535456131059725
TCH2452,SCH388,Science,Basic,11.475603624921577,6.729151329115145
TCH2453,SCH251,Social Studies,Basic,6.7936021094534,9.789580183569013
TCH2454,SCH344,Science,Basic,11.612168620175407,19.077254330276553
TCH2455,SCH366,Nepali,Advanced,4.9144334087311945,29.367912896390322
TCH2456,SCH181,Nepali,Basic,1.0,32.14398643716972
TCH2457,SCH106,Math,Basic,8.895644063277683,11.760766456315208
TCH2458,SCH160,Science,Advanced,9.543985848857217,26.383883132877713
TCH2459,SCH015,Math,Basic,15.01500814860233,10.337250521162515
TCH2460,SCH360,Math,Basic,1.0,24.97555175369411
TCH2461,SCH232,Science,Basic,1.0,35.09241743899574
TCH2462,SCH460,Social Studies,Advanced,23.26949115347841,11.230070649026606
TCH2463,SCH122,Nepali,Basic,7.894329519813628,18.44535112862435
TCH2464,SCH145,Science,Basic,18.968698123286853,8.291225268426789
TCH2465,SCH168,Social Studies,Advanced,11.061298809735877,13.627092859748508
TCH2466,SCH473,Nepali,Advanced,11.9416615266425,9.035655151185715
TCH2467,SCH166,Science,Advanced,6.795239510818813,19.663287481425893
TCH2468,SCH099,Math,Basic,4.241313992206564,10.06794642030034
TCH2469,SCH167,Social Studies,Advanced,7.297818196209432,28.397432863849073
TCH2470,SCH279,Nepali,Basic,5.41816284211486,24.2848801268684
TCH2471,SCH324,Science,Advanced,5.639571913175362,7.600932200959365
TCH2472,SCH209,Math,Basic,8.328065603821377,5.166358233581544
TCH2473,SCH208,Math,Basic,14.740053044702655,19.339445658209048
TCH2474,SCH177,Social Studies,Basic,2.8637104644548135,25.409526350150816
TCH2475,SCH192,Social Studies,Basic,7.750058228941555,20.839247460955722
TCH2476,SCH203,Science,Basic,17.19947924186582,13.088373976481186
TCH2477,SCH423,Social Studies,Basic,11.137589441701405,9.118354180730705
TCH2478,SCH489,English,Basic,1.0,15.496775291813968
TCH2479,SCH030,Social Studies,Advanced,8.137759324842099,8.756281582951804
TCH2480,SCH447,Nepali,Basic,4.610472281829013,16.694269264871195
TCH2481,SCH332,English,Basic,9.834535821709526,23.455648732414378
TCH2482,SCH458,Science,Basic,7.528086371828982,18.300938132689602
TCH2483,SCH115,English,Advanced,7.857604558858594,27.182809870249944
TCH2484,SCH463,English,Basic,10.707515931584616,26.600783424641385
TCH2485,SCH093,Math,Basic,9.29801889163302,22.95470991682167
TCH2486,SCH153,English,Advanced,11.286546618542081,13.015958744783305
TCH2487,SCH141,English,Basic,8.704463743295673,26.928623578655163
TCH2488,SCH313,Social Studies,Advanced,10.07468016961002,6.213018834662101
TCH2489,SCH095,Science,Basic,1.0145290469190371,30.240325909471576
TCH2490,SCH470,English,Basic,7.5657260736446315,17.89085042612993
TCH2491,SCH397,Nepali,Basic,6.738542221037081,23.3468590892993
TCH2492,SCH347,Math,Basic,12.389905343313586,21.68679842931101
TCH2493,SCH456,Social Studies,Basic,4.530347636541697,30.126530143953413
TCH2494,SCH301,English,Advanced,5.184645860392044,13.20752463810501
TCH2495,SCH209,English,Basic,13.121245101343577,11.553292064455215
TCH2496,SCH074,Science,Basic,7.818901038844664,33.918720998980184
TCH2497,SCH164,Science,Basic,5.439957080420332,29.465251463043966
TCH2498,SCH389,Social Studies,Basic,8.24946284294562,28.019788643580306
TCH2499,SCH374,Math,Basic,11.24540572116176,21.76963546490215
TCH2500,SCH361,Science,Advanced,5.439951031902043,22.094514853309086
TCH2501,SCH454,Science,Advanced,1.113605171292959,19.678110843197956
TCH2502,SCH436,Math,Basic,14.557986893979912,30.09746326091055
TCH2503,SCH075,English,Basic,4.169366032309325,24.56926673836443
TCH2504,SCH418,Math,Basic,8.180390234467101,25.89948098723467
TCH2505,SCH212,Social Studies,Basic,13.504098311060744,29.56158651230914
TCH2506,SCH295,English,Basic,6.474692280795123,9.844785179472282
TCH2507,SCH331,English,Basic,9.341423336059371,23.70053423058344
TCH2508,SCH025,Social Studies,Basic,8.863560216789837,17.60485986462114
TCH2509,SCH179,Social Studies,Advanced,1.0,24.05839900569122
TCH2510,SCH118,Science,Advanced,13.003138591199797,8.287058328926378
TCH2511,SCH167,Math,Basic,5.798090733594178,25.119311181008893
TCH2512,SCH090,Math,Basic,10.455241306872395,25.38112572293626
TCH2513,SCH157,Math,Basic,8.49395740408776,24.14272339362891
TCH2514,SCH154,Math,Basic,8.754548656889686,28.394114828969972
TCH2515,SCH407,Science,Basic,2.515712338615166,40.0
TCH2516,SCH097,Science,Advanced,3.8996802072972985,33.567963606235175
TCH2517,SCH051,Math,Basic,4.271767673563524,17.929480423921117
TCH2518,SCH141,Math,Advanced,8.3450289825351,22.720548333120593
TCH2519,SCH243,Social Studies,Basic,7.862617974969151,24.054433822437815
TCH2520,SCH439,Math,Basic,4.05433752716119,26.703596277167286
TCH2521,SCH205,Social Studies,Basic,1.0,18.384347789346574
TCH2522,SCH274,English,Advanced,4.962214685425353,25.480754081786674
TCH2523,SCH302,Science,Basic,8.242098678609533,30.73049960983106
TCH2524,SCH455,Social Studies,Advanced,9.959954129926011,11.173253667324886
TCH2525,SCH233,English,Advanced,7.763085771572231,28.899612321754194
TCH2526,SCH240,Science,Advanced,7.27021217222929,8.431266719475152
TCH2527,SCH397,Nepali,Advanced,1.0,24.17388897687333
TCH2528,SCH159,Social Studies,Basic,10.181969744636271,7.462628898046464
TCH2529,SCH004,Nepali,Basic,1.0,30.49779606630152
TCH2530,SCH145,Science,Advanced,19.43252001799601,8.479651262777566
TCH2531,SCH475,Science,Basic,8.75766362771323,17.08384434247317
TCH2532,SCH126,Social Studies,Basic,7.071657958262816,28.29408926615637
TCH2533,SCH225,Social Studies,Advanced,3.6466110070724693,7.025882537999896
TCH2534,SCH020,Science,Advanced,15.643628560732708,11.671459467941647
TCH2535,SCH115,Science,Basic,9.845233303135181,25.957551149944063
TCH2536,SCH300,Science,Advanced,4.499147175785792,10.894781533747533
TCH2537,SCH360,Science,Basic,6.577355429444227,26.963997930276157
TCH2538,SCH315,Science,Advanced,8.997897941924757,29.33379130576435
TCH2539,SCH055,Math,Advanced,10.731560131052625,23.564755839263537
TCH2540,SCH243,Science,Basic,6.234630103759997,22.70603769752086
TCH2541,SCH018,Science,Basic,7.2701173980894955,22.313603535968806
TCH2542,SCH330,Social Studies,Advanced,7.708090519145898,10.761403640404517
TCH2543,SCH320,Math,Advanced,4.544829664844307,14.610720555105829
TCH2544,SCH436,Science,Advanced,5.552423070714444,22.86532683986197
TCH2545,SCH366,Science,Basic,16.59505438766749,20.799112465471165
TCH2546,SCH352,English,Basic,3.9820368489808375,23.40920744052197
TCH2547,SCH253,Nepali,Basic,9.261632319270019,39.01592679704978
TCH2548,SCH333,Math,Advanced,8.042192219298066,8.400942137347569
TCH2549,SCH403,Nepali,Basic,15.360446172131294,17.50429911390019
TCH2550,SCH245,Nepali,Advanced,17.877080667247878,10.86050192881975
TCH2551,SCH035,Math,Basic,9.671184233409374,29.566352957293613
TCH2552,SCH468,Science,Basic,2.2078954838876106,23.533391812398058
TCH2553,SCH136,English,Advanced,4.220732148799865,21.135167952728786
TCH2554,SCH441,English,Basic,8.709366264670834,11.257046723083608
TCH2555,SCH237,Social Studies,Advanced,6.068385260166787,8.350279477548396
TCH2556,SCH038,English,Basic,9.607055623935384,9.550773967157841
TCH2557,SCH233,English,Basic,8.63062910109693,24.72109933750624
TCH2558,SCH236,Math,Basic,7.431888943555288,33.90596004320202
TCH2559,SCH395,Science,Basic,5.734556102381658,32.598736740518646
TCH2560,SCH307,Math,Basic,6.585049210881105,30.661508863907805
TCH2561,SCH471,Nepali,Advanced,12.172727908923013,11.461862749782204
TCH2562,SCH042,Science,Advanced,3.8383996313589175,20.0863645919844
TCH2563,SCH436,Nepali,Basic,5.4521321151106585,32.405656948457334
TCH2564,SCH044,Math,Basic,5.6794904919798155,27.585482520830855
TCH2565,SCH282,Social Studies,Advanced,9.387432600057178,30.514571355457345
TCH2566,SCH098,English,Basic,10.151018889549071,22.64733107709322
TCH2567,SCH085,Math,Basic,5.9556625398903735,15.607539322499273
TCH2568,SCH288,Science,Basic,10.185711659473265,15.909945912626585
TCH2569,SCH342,Science,Basic,10.776170509406363,24.48141494970174
TCH2570,SCH390,Social Studies,Advanced,1.0976380834436767,33.67382042025079
TCH2571,SCH483,English,Basic,10.50645830768125,26.75876984714163
TCH2572,SCH239,Nepali,Basic,6.363761545041434,26.37071414937739
TCH2573,SCH185,English,Advanced,16.14978052877636,9.725939066649547
TCH2574,SCH322,Science,Basic,6.034132679741461,33.98910594310881
TCH2575,SCH149,English,Basic,9.161191452384047,12.98651616363126
TCH2576,SCH251,English,Advanced,19.63196671831479,8.529871561546898
TCH2577,SCH216,Social Studies,Advanced,10.593267208255627,8.969851949867119
TCH2578,SCH166,Social Studies,Basic,1.0,29.068559533360148
TCH2579,SCH295,Social Studies,Advanced,17.28670736946999,9.878601635963339
TCH2580,SCH085,Nepali,Basic,9.933568865555397,27.76600394751906
TCH2581,SCH260,Science,Advanced,3.396029321863553,10.104437440589988
TCH2582,SCH468,Nepali,Basic,4.947333641801631,28.29498605814771
TCH2583,SCH339,Social Studies,Basic,11.065348472926093,22.16046644412772
TCH2584,SCH343,Science,Advanced,11.784604057747307,8.85037329638711
TCH2585,SCH161,English,Basic,13.293513919653329,24.812927542389385
TCH2586,SCH254,Social Studies,Basic,9.077031732943741,21.127129386813895
TCH2587,SCH307,Nepali,Basic,8.133545262148012,24.152981749863695
TCH2588,SCH217,Math,Basic,7.846300766448966,28.53788954705722
TCH2589,SCH322,Social Studies,Basic,5.469186822000703,21.796636681673174
TCH2590,SCH063,English,Basic,8.793933027038644,27.214183495238107
TCH2591,SCH355,Nepali,Advanced,11.910673914817613,10.731841807557554
TCH2592,SCH139,Math,Basic,5.610608842725975,32.741599666890465
TCH2593,SCH188,Social Studies,Basic,11.845680679354544,21.092181639620254
TCH2594,SCH442,Science,Basic,15.382064198630658,27.88636277277066
TCH2595,SCH335,English,Advanced,7.012810583285931,10.696417181582692
TCH2596,SCH161,Social Studies,Basic,1.0,17.92914740117851
TCH2597,SCH154,Social Studies,Basic,4.449647715586879,28.74863261169984
TCH2598,SCH134,Science,Basic,5.678049529983886,17.565925742453864
TCH2599,SCH453,Math,Basic,8.777416025737832,26.461085980427157
TCH2600,SCH095,Social Studies,Advanced,8.46179926508433,25.35135173161498
TCH2601,SCH042,Math,Advanced,3.5956970642410298,20.34965706309254
TCH2602,SCH259,English,Basic,7.104049522097002,22.95574097938872
TCH2603,SCH118,Science,Basic,2.071144363774499,11.24911995816892
TCH2604,SCH400,Social Studies,Basic,7.1235764161311845,22.92717568864374
TCH2605,SCH073,Nepali,Basic,7.037061591107008,10.068458588103654
TCH2606,SCH494,Science,Basic,10.96664809798789,8.696190043476467
TCH2607,SCH139,Social Studies,Advanced,3.087138366516826,23.694497036432676
TCH2608,SCH118,Science,Basic,10.567008761143875,6.2235951807841605
TCH2609,SCH334,Social Studies,Basic,13.134780830036897,14.880604900246677
TCH2610,SCH179,English,Basic,16.0982973322583,21.838345699131608
TCH2611,SCH400,English,Advanced,6.166580986018324,29.032470125592173
TCH2612,SCH101,Science,Basic,18.26193846000775,7.844637259633703
TCH2613,SCH344,English,Basic,7.591155099939195,26.048121302950154
TCH2614,SCH429,English,Basic,8.930859425573118,21.614130988191214
TCH2615,SCH470,English,Basic,6.83880122847564,20.8788845239648
TCH2616,SCH407,Math,Basic,13.556104861389883,35.023363833847746
TCH2617,SCH487,English,Basic,11.959369318407255,8.883304839164461
TCH2618,SCH165,Social Studies,Advanced,14.91649578321702,8.464402396609092
TCH2619,SCH453,English,Basic,5.812650626404572,38.488686477102405
TCH2620,SCH116,Math,Basic,3.863628569216167,21.45447343612291
TCH2621,SCH353,Science,Advanced,8.590776950404605,20.088029457883884
TCH2622,SCH147,Social Studies,Basic,8.134742728575908,24.04097485965388
TCH2623,SCH217,Social Studies,Basic,11.987879135517712,29.75271018406209
TCH2624,SCH317,Social Studies,Basic,4.21016957942424,25.617268166948158
TCH2625,SCH072,Science,Advanced,14.55977377356433,9.602515018800151
TCH2626,SCH023,Social Studies,Basic,9.635318399377907,8.245187396426717
TCH2627,SCH322,Social Studies,Advanced,5.472012372943558,19.878979211262795
TCH2628,SCH205,English,Basic,8.209731829030126,25.867375249015765
TCH2629,SCH087,Science,Advanced,2.9128216236869164,24.2807492265512
TCH2630,SCH056,English,Basic,10.954945806091292,21.686948347785258
TCH2631,SCH496,Nepali,Basic,7.592641583686894,24.772046250309025
TCH2632,SCH092,Social Studies,Basic,8.590818604159995,22.665313580655425
TCH2633,SCH473,English,Advanced,13.65807495035968,7.454994970352077
TCH2634,SCH342,Science,Basic,11.832661879472248,18.87216278630692
TCH2635,SCH268,Science,Basic,3.493782371950301,19.65501591735538
TCH2636,SCH455,Math,Advanced,16.461952942862787,10.746894522705512
TCH2637,SCH097,Nepali,Advanced,11.548893317863211,25.12612291163192
TCH2638,SCH093,Nepali,Basic,10.212255292365098,32.12879718253786
TCH2639,SCH443,Math,Basic,3.6706066885420454,24.149145322559995
TCH2640,SCH412,Math,Basic,4.1223250200467305,23.596409309751877
TCH2641,SCH373,Nepali,Basic,18.53357040773275,9.114728773999921
TCH2642,SCH361,Math,Basic,11.472572497720702,30.5534186461826
TCH2643,SCH463,Nepali,Basic,3.259964916897672,30.720759162331884
TCH2644,SCH287,Nepali,Advanced,7.530307117246069,28.312871990057094
TCH2645,SCH189,Nepali,Basic,2.096341575877715,32.25951343238096
TCH2646,SCH362,English,Basic,4.330865079475766,23.41521042882992
TCH2647,SCH462,Math,Basic,8.734273733380485,29.152808312634217
TCH2648,SCH295,English,Basic,2.2481092992911424,8.115420381006967
TCH2649,SCH146,Science,Advanced,11.149584672163376,7.440811619697866
TCH2650,SCH153,Nepali,Basic,20.053977086673683,7.484466668502485
TCH2651,SCH393,Nepali,Basic,1.5062995999769422,24.146022708455064
TCH2652,SCH432,Nepali,Basic,6.970056042561002,18.574102382974722
TCH2653,SCH439,Nepali,Basic,8.582654571269405,37.97968631074262
TCH2654,SCH059,Math,Advanced,19.187423541496845,9.965054309564369
TCH2655,SCH052,Social Studies,Advanced,1.3723454600302398,31.563764123202894
TCH2656,SCH227,English,Advanced,4.7882723091741735,31.926831119893507
TCH2657,SCH376,English,Basic,5.754310040103633,23.168942195874497
TCH2658,SCH315,Nepali,Basic,1.0,31.827160948244288
TCH2659,SCH408,Social Studies,Advanced,12.054367017508858,6.944652736804955
TCH2660,SCH482,English,Basic,10.100111067367763,26.490980784207984
TCH2661,SCH241,English,Basic,7.404150593659808,23.812867927142133
TCH2662,SCH260,Science,Advanced,8.828777614888654,10.508804141054002
TCH2663,SCH035,English,Basic,5.971883209526267,28.168632910379863
TCH2664,SCH133,Science,Basic,9.559556050046302,10.136541692382897
TCH2665,SCH004,English,Basic,8.37096505447795,26.523736722824513
TCH2666,SCH477,Math,Advanced,11.143834194883079,16.05176688946998
TCH2667,SCH246,Science,Basic,4.153958751035148,27.81122711352655
TCH2668,SCH311,Science,Advanced,10.981338799747881,20.30876561007803
TCH2669,SCH217,Math,Basic,7.465594400969445,31.466847764864188
TCH2670,SCH174,Math,Basic,14.416534001722583,10.080372836983567
TCH2671,SCH398,Nepali,Basic,4.5746427172982305,22.946200273998834
TCH2672,SCH308,Math,Basic,1.0,25.76489765054883
TCH2673,SCH091,Science,Basic,17.285994000151266,6.986853248405646
TCH2674,SCH451,English,Basic,12.601593457490582,27.691871031597028
TCH2675,SCH491,Science,Basic,2.6722793692780984,22.78721801715192
TCH2676,SCH101,Nepali,Advanced,18.283113793431994,11.244505434184845
TCH2677,SCH321,Social Studies,Basic,6.986923914564098,23.381186079746087
TCH2678,SCH262,English,Basic,8.17303474249818,29.834413052274517
TCH2679,SCH197,Social Studies,Basic,17.144410209522608,23.431635654466486
TCH2680,SCH365,Nepali,Basic,5.849403439931883,23.673094290616202
TCH2681,SCH057,English,Basic,15.162673847069026,8.57352683293567
TCH2682,SCH446,English,Basic,7.191125472921824,27.71730644870766
TCH2683,SCH288,Math,Basic,8.56881023355987,29.724370869324407
TCH2684,SCH321,Math,Basic,4.559926844439206,32.366440282558976
TCH2685,SCH437,English,Basic,1.0,7.788658625373412
TCH2686,SCH210,Science,Advanced,11.680999646008706,9.870457440515368
TCH2687,SCH497,Nepali,Basic,10.410415542039576,32.7678716119964
TCH2688,SCH024,Science,Basic,3.712783029261219,23.646138334890736
TCH2689,SCH083,Science,Advanced,7.973387303341616,32.36197844599031
TCH2690,SCH339,English,Basic,2.3857984678787023,21.63224280062895
TCH2691,SCH107,English,Basic,3.6907584219624265,23.823928987994485
TCH2692,SCH378,Nepali,Advanced,10.959349597960909,10.888026051830334
TCH2693,SCH078,English,Advanced,17.010208066778194,9.22749443526028
TCH2694,SCH100,Math,Advanced,12.736286228248415,10.59406175378204
TCH2695,SCH470,Nepali,Advanced,3.75031272400501,24.076972859334788
TCH2696,SCH077,Social Studies,Basic,6.789012505991414,19.436876805141594
TCH2697,SCH202,English,Advanced,9.620529921230276,9.086316947724177
TCH2698,SCH072,Science,Advanced,23.279326172110157,7.451248915810988
TCH2699,SCH133,Nepali,Advanced,10.946798828138,12.899727202728458
TCH2700,SCH295,Math,Basic,14.671153002175203,9.52721091450931
TCH2701,SCH264,Science,Basic,3.302468423807137,24.291215764019753
TCH2702,SCH171,Science,Advanced,5.918216553473789,17.544444593246297
TCH2703,SCH397,English,Advanced,1.417766121615328,32.21590050805428
TCH2704,SCH460,Social Studies,Advanced,15.944808203833572,8.847333212199828
TCH2705,SCH122,Math,Basic,7.2242177238955225,33.61555941619871
TCH2706,SCH253,English,Advanced,8.271664382557882,29.67416238770621
TCH2707,SCH429,English,Basic,4.031947099155071,29.431819688471
TCH2708,SCH380,Social Studies,Advanced,9.078140546482121,9.110992874208227
